Elapsed Time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
23.35,-0.204208374,0.1413116455,-0.8603057861,-0.1012268066,0.2568206787,-0.9608459473,1.166141987,0.5277423859,0.5882281065,-0.05792694911,-0.003287139814,0.1613595933,-303.5192261,-55.20477295,-135.60289,-5.690002441,73.37225342,138.0118713
23.36,-0.2234344482,0.1585998535,-0.8994293213,-0.09828186035,0.2569885254,-0.957901001,1.176702261,0.5038138628,0.5512256026,-0.05548349768,0.001102282316,0.1471945047,-303.3321533,-55.599823,-136.0584869,-5.815216064,73.37693787,138.1467743
23.37,-0.2514038086,0.1897125244,-0.9350738525,-0.09585571289,0.2612304688,-0.9602508545,1.10988915,0.4598448277,0.5237830877,-0.05447416008,0.007836883888,0.1333151758,-303.7954102,-56.26286316,-136.0960846,-5.957809448,73.39225769,138.0785675
23.38,-0.2612304688,0.2621765137,-0.9600982666,-0.09703063965,0.2622528076,-0.9577941895,0.9556449652,0.4208476245,0.4624888003,-0.0552299656,0.009680324234,0.122542426,-304.2490234,-56.37088013,-135.9223633,-5.664993286,73.56665039,138.2991486
23.39,-0.2773895264,0.3558044434,-0.976852417,-0.09922790527,0.2585906982,-0.9573822021,0.7972721457,0.4192270935,0.3588090241,-0.05942923948,0.001674861996,0.1154163405,-304.3808899,-56.17372131,-136.0159149,-6.020401001,73.36581421,137.9747314
23.40,-0.2911529541,0.4609527588,-0.9818878174,-0.1018218994,0.2607116699,-0.9565582275,0.7011149526,0.5214333534,0.2398650646,-0.06325620413,-0.01098074578,0.1156743988,-304.6518555,-56.61445618,-136.1250458,-5.900878906,73.50927734,138.174469
23.41,-0.3116912842,0.5637359619,-0.9725036621,-0.1025695801,0.2573852539,-0.9502258301,0.6636283398,0.7399781942,0.1559235603,-0.07002595812,-0.01670254767,0.1185751185,-305.307312,-57.01928711,-135.9224854,-6.01071167,73.40182495,137.975174
23.42,-0.287902832,0.623916626,-0.9667358398,-0.1012420654,0.2571868896,-0.9438781738,0.6769446731,0.9264215827,0.10558635,-0.0671223104,-0.0279975459,0.1153731942,-305.3728333,-57.5690918,-136.1445465,-5.596099854,73.55812073,138.0543365
23.43,-0.2523651123,0.6345977783,-0.945892334,-0.0991973877,0.2579345703,-0.9344787598,0.6778360009,1.059322119,0.1085669547,-0.06275499612,-0.03951118886,0.1035887077,-305.6154785,-57.50054932,-135.9647217,-5.760848999,73.57997131,138.0203857
23.44,-0.2535400391,0.611541748,-0.952835083,-0.09870910645,0.2599182129,-0.930480957,0.6605364084,0.9393988848,0.1398601681,-0.05131991208,-0.0359066017,0.08851255476,-306.3774414,-57.62773132,-135.7768402,-5.878387451,73.57347107,138.1718597
23.45,-0.1923980713,0.5541534424,-0.9434509277,-0.1035003662,0.2598266602,-0.9255981445,0.6279217005,0.6990882754,0.1400756091,-0.03672792017,-0.0331001617,0.07537038624,-306.9909668,-57.57998657,-135.3737335,-5.820526123,73.49078369,138.1595306
23.46,-0.2450408936,0.4774475098,-0.8424224854,-0.1057739258,0.2595214844,-0.9234008789,0.5806700587,0.727987349,0.05908355862,-0.03144074604,-0.03186738491,0.05996187031,-307.6088867,-58.09602356,-135.0640259,-5.770324707,73.56532288,138.0917664
23.47,-0.3432922363,0.3947753906,-0.776184082,-0.1063537598,0.2659912109,-0.9254760742,0.5485379696,0.7466145158,0.01845304295,-0.02388056554,-0.04280525446,0.05161232874,-307.8363037,-58.00704956,-135.0583191,-5.820419312,73.6940155,138.2153778
23.48,-0.3278961182,0.4069213867,-0.7702789307,-0.1117401123,0.2692108154,-0.9300537109,0.5207579732,0.6697037816,0.01063453499,-0.01961125247,-0.05440731719,0.05062695965,-308.3092651,-58.02035522,-134.2958679,-6.124313354,73.53860474,138.0127258
23.49,-0.3614501953,0.4326629639,-0.7926330566,-0.11769104,0.2700042725,-0.9296875,0.5079165101,0.6629925966,-0.04092825949,-0.01176637784,-0.06508845836,0.0539101027,-308.5305786,-57.54611206,-134.3256378,-6.269256592,73.34613037,138.164032
23.50,-0.3159484863,0.4096221924,-0.8251190186,-0.1218566895,0.2726745605,-0.9275970459,0.495182842,0.7078969479,0.03806935623,-0.004470382351,-0.07211840153,0.05600174889,-309.4639282,-57.66915894,-133.7579803,-5.754684448,73.52026367,138.1411896
23.51,-0.2613677979,0.3655853271,-0.8513336182,-0.1279907227,0.2749481201,-0.9293670654,0.4904506803,0.5697103143,-0.08131802827,0.007054713555,-0.08053505421,0.05710962415,-309.8964844,-57.5680542,-133.2763519,-5.780990601,73.70558167,138.0800934
23.52,-0.3453521729,0.2984008789,-0.7481842041,-0.1343688965,0.2761230469,-0.9339904785,0.4790326357,0.5108760595,-0.3272726536,0.01549746655,-0.07181213796,0.06970983744,-310.4797363,-57.39292908,-132.8206024,-5.792541504,73.83584595,138.1384125
23.53,-0.4999694824,0.3301086426,-0.6254577637,-0.140045166,0.278717041,-0.9342956543,0.3967905045,0.4295231402,-0.2015767992,0.02649259381,-0.0649497062,0.07952678204,-311.0231628,-57.63430786,-132.3545074,-5.639587402,73.70426941,138.3033752
23.54,-0.5769805908,0.468460083,-0.6804656982,-0.1437072754,0.2793273926,-0.9387054443,0.2985741794,0.3007779419,-0.0006953513366,0.030642597,-0.06582934409,0.09408069402,-311.5957642,-57.61320496,-132.3487854,-5.967346191,73.9299469,138.323761
23.55,-0.2648925781,0.5929107666,-0.7652587891,-0.1455688477,0.2780456543,-0.9383087158,0.3845282197,0.4832553566,-0.02704892866,0.03574734554,-0.07558583468,0.1179647222,-311.6870728,-57.47802734,-131.8838806,-5.551712036,73.74163818,138.2765961
23.56,-0.05235290527,0.64503479,-0.6904144287,-0.147354126,0.2783355713,-0.9360961914,0.6317225695,0.6202973723,-0.09956067801,0.04386865348,-0.09038662165,0.1439989805,-311.984314,-57.67907715,-131.2600403,-6.023956299,73.84181213,138.1641083
23.57,-0.0531463623,0.5858154297,-0.4886627197,-0.1442871094,0.2747039795,-0.9349212646,0.9217176437,0.5494295955,-0.2558594644,0.05165760219,-0.1052190959,0.1631857306,-312.2515564,-57.50518799,-131.2852325,-5.639694214,73.81341553,138.3601227
23.58,-0.168548584,0.5442047119,-0.3490600586,-0.1368713379,0.273223877,-0.940536499,1.172452927,0.4671613276,-0.4082021415,0.05168370157,-0.1135944724,0.1712071747,-312.5802002,-57.1360321,-131.1724854,-6.055343628,73.7877655,138.0896759
23.59,-0.2993469238,0.6432952881,-0.4842834473,-0.1315002441,0.2699890137,-0.9480743408,1.301736355,0.2669736445,-0.5550757647,0.04994225875,-0.1099352911,0.1738112122,-312.6325378,-56.81451416,-130.5339508,-5.760879517,73.82263184,138.3333588
23.60,-0.3583526611,0.7901000977,-0.7586975098,-0.1310577393,0.2649993896,-0.9544677734,1.25171876,-0.01609907486,-0.573965013,0.04811612889,-0.1030568779,0.1665820628,-313.7260742,-56.83837891,-130.2110596,-5.827392578,73.81134033,138.2526703
23.61,-0.486038208,0.8774719238,-0.9179229736,-0.1274414063,0.2638092041,-0.9595031738,1.030830503,-0.1711557657,-0.5865921378,0.03902729228,-0.08774290234,0.158831194,-313.6226196,-56.56517029,-129.6087494,-5.919876099,73.72137451,138.1909027
23.62,-0.4910430908,0.8911437988,-0.9784545898,-0.1275024414,0.2624359131,-0.9631347656,0.7452582121,-0.1440605074,-0.5499930978,0.03463547677,-0.07285556197,0.1562524587,-313.9013062,-56.47709656,-128.8495178,-5.940689087,73.82516479,138.2250977
23.63,-0.4635009766,0.909866333,-0.977355957,-0.1298370361,0.2590942383,-0.9569854736,0.5286707878,0.01622424275,-0.4852926731,0.03666453809,-0.05509787425,0.1491447389,-314.1932983,-56.37207031,-128.8357086,-5.869934082,73.90924072,138.3155975
23.64,-0.5254821777,0.9499969482,-0.9953155518,-0.1276397705,0.2579956055,-0.9506530762,0.4308067858,0.2052932382,-0.5171163678,0.03691620752,-0.05238837376,0.1442514509,-315.1641235,-56.28065491,-128.6535339,-5.966506958,73.73640442,138.1309052
23.65,-0.4999389648,1.020690918,-1.025436401,-0.1258544922,0.255355835,-0.946472168,0.3479558527,0.3227548897,-0.4704442024,0.03607517853,-0.0650434494,0.1473223418,-314.8172607,-55.94598389,-128.5331726,-5.995269775,73.99807739,138.2471313
23.66,-0.3936920166,1.069290161,-1.020141602,-0.1230316162,0.2564849854,-0.9439239502,0.262150377,0.3818416297,-0.318567872,0.03305275738,-0.07283878326,0.1457571983,-314.786499,-55.90873718,-127.6266632,-6.031967163,73.8890686,138.1443481
23.67,-0.4551696777,0.9628601074,-0.9551391602,-0.1240692139,0.2562561035,-0.9474487305,0.2412730753,0.5316958427,-0.2890195549,0.03001781926,-0.07952651381,0.1537591964,-315.3505859,-55.8943634,-127.1527405,-5.779083252,73.95980835,138.2929688
23.68,-0.5342559814,0.8554840088,-0.8573455811,-0.124206543,0.2557067871,-0.95362854,0.2281711251,0.5060299039,-0.2563212514,0.02038197033,-0.07858828455,0.1550313979,-314.9580078,-55.70339966,-126.894165,-5.929611206,74.00024414,138.3394012
23.69,-0.6510162354,0.8867950439,-0.724319458,-0.1236877441,0.2561950684,-0.955657959,0.1195064262,0.3783848584,-0.1982659549,0.01157409791,-0.07983916998,0.1569195688,-314.7929077,-55.45631409,-126.4059296,-6.145050049,74.08061218,138.304718
23.70,-0.6176605225,1.02482605,-0.6242523193,-0.1203918457,0.2551116943,-0.9462738037,-0.06552388519,0.3681785464,-0.1479846686,0.01392300613,-0.0726718083,0.1519599706,-315.7148438,-55.35899353,-126.4713593,-6.190612793,73.88082886,138.4179535
23.71,-0.5264282227,1.094863892,-0.6351776123,-0.1174621582,0.255569458,-0.9397125244,-0.1306373775,0.3556422591,-0.04809482396,0.02350479364,-0.0631890893,0.1426189393,-315.668396,-55.493927,-125.8797913,-5.902114868,73.85107422,138.4115753
23.72,-0.5790710449,0.975402832,-0.6663818359,-0.11378479,0.2566986084,-0.938949585,-0.001342765754,0.2742893398,0.01329077128,0.02528165467,-0.05663238466,0.1311524212,-316.3019409,-55.09518433,-125.7978821,-5.860137939,73.89231873,138.2706146
23.73,-0.5563049316,0.7655487061,-0.6535644531,-0.1103820801,0.2596588135,-0.9433746338,0.1727328897,0.1658081412,0.004442685284,0.01483833417,-0.05979142711,0.1150940955,-316.7050171,-55.46688843,-125.3949432,-6.129180908,73.72332764,138.0085449
23.74,-0.4204406738,0.6439208984,-0.6284637451,-0.1099243164,0.2639465332,-0.9518890381,0.2342375368,0.08281499147,0.04665698484,0.00633779075,-0.05838155001,0.10118334,-316.7366333,-54.97555542,-125.0578613,-5.895141602,73.77633667,138.2887726
23.75,-0.3699951172,0.6239776611,-0.6260223389,-0.1135864258,0.2673950195,-0.9525604248,0.1637378037,0.07466252148,0.07671581954,0.008395615034,-0.04763303325,0.09470839798,-316.7618408,-54.59275818,-124.5124207,-5.927856445,73.89205933,138.3360748
23.76,-0.403427124,0.6356506348,-0.7144317627,-0.1147766113,0.269744873,-0.9409637451,0.0893285498,0.1493157148,0.06610631198,0.01855184697,-0.04397864267,0.09125135094,-316.6587219,-54.49708557,-124.4804382,-6.195114136,73.74359131,138.2297363
23.77,-0.4261932373,0.6742706299,-0.7631225586,-0.1158294678,0.269821167,-0.936416626,0.05922231078,0.2559721172,0.07335544378,0.02023416571,-0.04470808432,0.08733357489,-316.5592651,-54.53082275,-124.5131073,-5.942398071,73.82769775,138.3379059
23.78,-0.4402618408,0.7227172852,-0.706161499,-0.1206054688,0.2683105469,-0.9334106445,0.04360979423,0.2676514089,0.08471648395,0.02770939283,-0.04731265455,0.08987103403,-316.6809082,-54.56542969,-124.1242065,-5.93371582,73.63845825,138.1387787
23.79,-0.4176177979,0.7337036133,-0.6032562256,-0.1247406006,0.2674865723,-0.9290466309,0.03425757214,0.3353673518,0.07380418479,0.04080388695,-0.04573686048,0.09818142653,-317.0748901,-53.86433411,-123.7335205,-5.797744751,73.89332581,138.3971405
23.80,-0.4061431885,0.656036377,-0.5811004639,-0.1274719238,0.267364502,-0.9299163818,0.06732577831,0.3726851642,0.08035156131,0.04807751253,-0.04339860752,0.105642803,-317.1444397,-54.0585022,-123.3475952,-5.861541748,73.94042969,138.251236
23.81,-0.3790893555,0.5422973633,-0.657699585,-0.1241760254,0.2662658691,-0.9357299805,0.1363261491,0.3037521541,0.02619272098,0.04340979084,-0.04764261842,0.1109949574,-316.9110413,-53.65036011,-122.8435516,-5.965988159,73.79658508,138.2354736
23.82,-0.3109283447,0.4527893066,-0.7471466064,-0.1223449707,0.2658691406,-0.9405059814,0.1653034687,0.1671034992,-0.1009045094,0.03361015767,-0.05718073249,0.1227823794,-317.2116089,-53.13452148,-122.618866,-5.842071533,73.80690002,138.2463226
23.83,-0.2542572021,0.3924407959,-0.7813262939,-0.1237030029,0.2626495361,-0.9387817383,0.1193391755,0.1447097808,-0.1709871888,0.0301879961,-0.06423970312,0.1293848902,-317.2683716,-52.82598877,-122.1826172,-5.772644043,73.72683716,138.1582184
23.84,-0.2425994873,0.3900299072,-0.7648468018,-0.1196136475,0.2606201172,-0.932723999,-0.001130511868,0.2278930843,-0.2647001147,0.0355524011,-0.06820248812,0.1289039254,-317.078064,-52.38027954,-121.8965454,-5.834960938,73.8616333,138.069519
23.85,-0.2758026123,0.429107666,-0.7646331787,-0.1142272949,0.2612304688,-0.9323883057,-0.1204137653,0.3459555507,-0.3514925241,0.03930719197,-0.06768982857,0.1209748909,-316.9472656,-51.83641052,-121.7436523,-5.79637146,73.93457031,138.2930756
23.86,-0.2563323975,0.4940948486,-0.7617797852,-0.1090698242,0.2598266602,-0.9334716797,-0.1660933644,0.4768645465,-0.3744279146,0.0407618098,-0.0631326288,0.106447883,-316.5011597,-51.6778717,-121.5951691,-5.799911499,73.9853363,138.1088257
23.87,-0.2591400146,0.5315093994,-0.7078552246,-0.1107788086,0.2610473633,-0.9366912842,-0.1415502131,0.5572558045,-0.4178917706,0.04246143997,-0.04798723385,0.1011993214,-316.555542,-51.82841492,-121.6809998,-5.755432129,73.66423035,138.3338623
23.89,-0.2575683594,0.5167999268,-0.6569213867,-0.1138153076,0.2596588135,-0.9412689209,-0.07326889038,0.7590816021,-0.4641548991,0.04142174125,-0.03631938994,0.0923038274,-316.1309204,-51.27749634,-121.3477783,-5.984802246,74.0512085,138.3680115
23.90,-0.2724151611,0.505645752,-0.7215881348,-0.1130218506,0.2583007813,-0.9430236816,-0.009426524863,0.8454050422,-0.5205174685,0.03396116197,-0.03066683188,0.08620679379,-316.3746338,-51.08848572,-121.6158447,-6.03263855,73.84107971,138.0799255
23.91,-0.3050537109,0.5025939941,-0.8453826904,-0.1105804443,0.258605957,-0.9403686523,0.0128902318,0.804156661,-0.5843931437,0.029641781,-0.03057628497,0.07682687044,-316.4936523,-51.10461426,-121.3613739,-5.813842773,73.92649841,138.3974762
23.92,-0.2565765381,0.5370788574,-0.8918151855,-0.1105804443,0.2596893311,-0.9438018799,-0.07869214565,0.7446581721,-0.549572289,0.03643097728,-0.02713841014,0.07113276422,-315.9229736,-50.99104309,-121.0007935,-5.982711792,74.06785583,138.443222
23.93,-0.2953643799,0.5538024902,-0.8604736328,-0.1146392822,0.2599334717,-0.9434661865,-0.2376221418,0.7169924974,-0.4988185763,0.0387734957,-0.02226003259,0.07396902889,-316.6531372,-50.71269226,-120.7397003,-5.832992554,73.9765625,138.3310547
23.94,-0.3409576416,0.5276641846,-0.8289337158,-0.1167144775,0.2575073242,-0.9460144043,-0.3671572208,0.7997598052,-0.5294553041,0.03912982717,-0.01659708656,0.07916592807,-316.1768188,-50.45175171,-120.5251007,-5.669448853,73.8039856,138.4077911
23.95,-0.3037109375,0.5240478516,-0.7986602783,-0.1132202148,0.2599029541,-0.9507446289,-0.418114692,0.9040329456,-0.611733675,0.03832688183,-0.01646739058,0.07744205743,-316.5180054,-50.46870422,-120.585968,-5.520721436,73.84379578,138.5283203
23.96,-0.3025970459,0.5772705078,-0.7617950439,-0.1101837158,0.2598266602,-0.9526672363,-0.4177695513,0.9534758329,-0.668181777,0.033180058,-0.01723677665,0.07852383703,-316.354248,-50.48158264,-120.38797,-5.71836853,73.87773132,138.3802948
23.97,-0.2905731201,0.644821167,-0.7169342041,-0.1105041504,0.2592163086,-0.9576721191,-0.4140179455,1.05307138,-0.6721221805,0.0261248108,-0.01545938384,0.08318436891,-316.2335205,-50.2094574,-119.997818,-6.003204346,73.81141663,138.4046783
23.98,-0.2810058594,0.6738891602,-0.7595825195,-0.1089477539,0.2589569092,-0.9617614746,-0.3994182348,1.24058032,-0.7216026783,0.0183640942,-0.01460424252,0.08807553351,-316.7332764,-50.52912903,-120.1012421,-5.921905518,73.9967041,138.5427094
23.99,-0.2923126221,0.6479034424,-0.8807067871,-0.108001709,0.2568511963,-0.960647583,-0.3974094093,1.260205746,-0.7863624692,0.01244361978,-0.01685834303,0.09259144962,-316.6856689,-50.36170959,-119.8536682,-5.62890625,74.03118896,138.4356995
24.00,-0.3094787598,0.594039917,-0.9520568848,-0.1021881104,0.2567901611,-0.9584503174,-0.435752809,1.188417554,-0.8561612964,0.01161777414,-0.02139823325,0.09185508639,-316.448822,-50.23062134,-119.9630585,-5.648452759,73.98780823,138.5097351
24.01,-0.2609710693,0.5594787598,-0.9163513184,-0.09805297852,0.2558135986,-0.9540100098,-0.5432853699,1.261097789,-0.9114796519,0.01213202998,-0.02424754947,0.08819164336,-316.385437,-50.26455688,-120.1438904,-5.782714844,73.91426086,138.5255432
24.02,-0.2714385986,0.5643310547,-0.8385009766,-0.09651184082,0.2542572021,-0.9503479004,-0.7140923142,1.368482113,-0.9684457183,0.01326414011,-0.02059449069,0.08330047876,-316.2914429,-50.1870575,-119.1112366,-5.445526123,73.97055054,138.5625763
24.03,-0.302444458,0.5810546875,-0.7922363281,-0.0931854248,0.2544555664,-0.9532623291,-0.8831968904,1.39677155,-1.020018101,0.009006810375,-0.0160474088,0.07453601807,-316.6489258,-50.17185974,-119.5877686,-6.026382446,73.77462769,138.4702606
24.04,-0.3014221191,0.6077728271,-0.7202301025,-0.08911132813,0.2538604736,-0.9553222656,-1.011224389,1.513251305,-1.102167368,0.006233927328,-0.01994068548,0.06040715054,-317.2408142,-50.61068726,-119.2632599,-5.985778809,73.76347351,138.6004181
24.05,-0.307800293,0.6378479004,-0.66065979,-0.08769226074,0.2546844482,-0.9556732178,-1.091191411,1.603235483,-1.186625242,0.004714860581,-0.02338255383,0.05203337222,-316.9783325,-50.28701782,-119.2219696,-6.030014038,73.84638977,138.3469391
24.06,-0.3047637939,0.6546630859,-0.666229248,-0.08676147461,0.253616333,-0.9562835693,-1.107863307,1.511858463,-1.24113822,0.001174187753,-0.0211609453,0.04647535831,-317.1039734,-50.37667847,-118.7559814,-6.053070068,73.95697021,138.6186829
24.07,-0.3288879395,0.6558074951,-0.6698608398,-0.08779907227,0.2521820068,-0.9549407959,-1.101264715,1.378161073,-1.248109579,-0.00133211317,-0.02021685429,0.03786988556,-317.2390747,-50.72457886,-118.6623383,-5.913879395,73.83149719,138.5821075
24.08,-0.3623046875,0.6665039063,-0.6670532227,-0.08682250977,0.2508087158,-0.9516601563,-1.126663923,1.312936544,-1.264468908,0.004100202583,-0.02020220645,0.0222288724,-317.0134277,-50.36314392,-118.8720703,-5.656280518,73.9185791,138.6184387
24.09,-0.3544616699,0.6545410156,-0.6909332275,-0.08679199219,0.2539367676,-0.9494171143,-1.158007145,1.259470105,-1.329261422,0.007090133615,-0.01744663529,0.009406019002,-317.5687256,-50.54454041,-119.0522308,-5.760604858,73.78106689,138.496109
24.10,-0.3732147217,0.6292877197,-0.7050933838,-0.08811950684,0.2533874512,-0.9509124756,-1.180235267,1.25794363,-1.330884337,0.009987653233,-0.0113131078,0.00009534116543,-316.6167603,-50.25350952,-118.6664276,-5.839675903,73.85340881,138.3998718
24.11,-0.3818054199,0.6008911133,-0.6692504883,-0.08947753906,0.2504882813,-0.9532012939,-1.232079744,1.382146716,-1.344748259,0.008018511347,-0.005873069167,-0.008053398691,-317.1470642,-49.94616699,-118.5764923,-5.929138184,73.80383301,138.487793
24.12,-0.3789520264,0.600189209,-0.6582946777,-0.09292602539,0.248260498,-0.9521636963,-1.344947457,1.539497733,-1.338522911,0.0005728459219,-0.01286146976,-0.01101669855,-317.1379089,-49.95626831,-118.5057678,-5.894866943,73.84521484,138.4654388
24.13,-0.3720855713,0.624710083,-0.689453125,-0.09375,0.2438659668,-0.9532470703,-1.475839734,1.649534583,-1.379401803,-0.009013734758,-0.02853470482,-0.01537442859,-316.2501221,-50.01071167,-118.1839294,-5.897216797,73.82705688,138.6276855
24.14,-0.3365783691,0.6154785156,-0.7348175049,-0.09356689453,0.2449035645,-0.9495239258,-1.515249729,1.669680595,-1.427764535,-0.01685887575,-0.04385587201,-0.008099738508,-316.6071167,-49.70613098,-117.5799561,-5.981491089,73.8757019,138.4365845
24.15,-0.3186187744,0.6349487305,-0.7171020508,-0.09875488281,0.2485656738,-0.943359375,-1.499828935,1.582434297,-1.46914959,-0.006875749212,-0.05290769041,-0.003679157002,-316.5623779,-49.84472656,-117.4374237,-5.866653442,73.86685181,138.5706635
24.16,-0.332244873,0.6669158936,-0.64453125,-0.1007385254,0.2487945557,-0.9407501221,-1.45047152,1.589198709,-1.554267406,-0.000001065264428,-0.05390637368,-0.004645618144,-316.4121704,-49.53501892,-117.4559326,-6.12461853,73.76812744,138.5076294
24.17,-0.3184356689,0.6871337891,-0.5786743164,-0.1021728516,0.2512512207,-0.940826416,-1.384367824,1.589664817,-1.580240965,0.006452040281,-0.05463075638,-0.009529589675,-316.5675659,-49.11279297,-117.298645,-6.027618408,73.81539917,138.4766541
24.18,-0.3369598389,0.7081756592,-0.5270690918,-0.1009368896,0.254196167,-0.943359375,-1.295647264,1.444516659,-1.612407923,0.008635565639,-0.05578976125,-0.0179766044,-316.7463684,-49.34820557,-117.1208038,-5.662002563,73.93234253,138.6371765
24.19,-0.3854827881,0.6779785156,-0.445526123,-0.1022796631,0.2538909912,-0.9501800537,-1.181821942,1.302393079,-1.674203157,0.005778793246,-0.05318226293,-0.02497512475,-316.8336182,-49.08943176,-116.8378754,-6.165237427,73.96166992,138.5522003
24.20,-0.4156341553,0.614074707,-0.3749847412,-0.1099395752,0.2535247803,-0.9539489746,-1.068584085,1.217187405,-1.732208371,0.001477255486,-0.04731318727,-0.02843270637,-317.0695801,-49.14021301,-116.8595428,-5.930801392,73.81617737,138.4090881
24.21,-0.4504852295,0.5719299316,-0.3809051514,-0.1132202148,0.2539215088,-0.9565124512,-0.9877001047,1.023625135,-1.780603647,0.0001278317359,-0.03847628459,-0.03152543679,-316.6739197,-48.94081116,-116.6853943,-6.302658081,73.86950684,138.5974579
24.22,-0.446182251,0.5944671631,-0.4409637451,-0.1171722412,0.2557067871,-0.9565429688,-0.9776690602,0.8386312723,-1.778845429,0.0008964200388,-0.02535356022,-0.03264502808,-316.5769653,-48.72665405,-116.3561707,-6.206115723,73.93113708,138.3493042
24.23,-0.4412994385,0.6437225342,-0.5133056641,-0.1202697754,0.258895874,-0.9554901123,-1.02496171,0.7565180659,-1.726448178,0.0005669869715,-0.01489745639,-0.03017494641,-316.822876,-48.32377625,-115.8895264,-6.074203491,73.99848938,138.4907227
24.24,-0.4786071777,0.6595458984,-0.5940704346,-0.1222381592,0.2565155029,-0.9526672363,-1.067851663,0.7425593734,-1.758400083,0.0005350290448,-0.009235310368,-0.0257405173,-316.5945435,-48.72746277,-115.9663849,-6.35144043,74.05952454,138.6726074
24.25,-0.4567565918,0.6447601318,-0.6285552979,-0.1231231689,0.2559356689,-0.9473724365,-1.059839249,0.771699667,-1.813423038,0.002316417405,-0.00921134185,-0.01677605137,-315.6808472,-48.01339722,-115.4137421,-6.446105957,74.00115967,138.6548462
24.26,-0.443359375,0.6214141846,-0.5796661377,-0.1271514893,0.2562103271,-0.9442596436,-1.003667951,0.7925980091,-1.839141726,0.005622465629,-0.01379517466,-0.008992429823,-316.6260376,-48.03068542,-115.3851929,-6.082794189,73.94009399,138.522522
24.27,-0.4514160156,0.6117248535,-0.4809875488,-0.1283721924,0.2561340332,-0.9466552734,-0.9386239052,0.7617650032,-1.893831611,0.006208094768,-0.01916091144,0.001864745398,-316.3955078,-47.59341431,-115.0178528,-6.363845825,74.1116333,138.7550354
24.28,-0.4633178711,0.6500244141,-0.3928375244,-0.1275024414,0.2562255859,-0.9475250244,-0.9009609818,0.6512797475,-1.92781651,0.004250138532,-0.02467978001,0.01058340166,-316.0983887,-47.39450073,-114.8422546,-6.103027344,74.04154968,138.6780243
24.29,-0.4766998291,0.7081451416,-0.3583068848,-0.1269683838,0.2573394775,-0.9526062012,-0.8681010008,0.440836519,-1.901034951,0.002751311753,-0.03133049235,0.02487072907,-315.8632202,-47.35980225,-114.8318634,-6.350112915,74.10601807,138.7025604
24.30,-0.465927124,0.7060241699,-0.409866333,-0.1220703125,0.2576599121,-0.9563446045,-0.7691291571,0.2276241034,-1.882397652,0.001214934047,-0.02719114162,0.02448696643,-315.7380981,-46.90342712,-114.7488403,-6.47454834,74.03779602,138.5829315
24.31,-0.4416503906,0.6646881104,-0.5037078857,-0.1209259033,0.2571563721,-0.9558868408,-0.608134985,0.0738883391,-1.881784558,0.002164351055,-0.01522715576,0.02099316567,-314.9545898,-47.14427185,-114.7299347,-6.648910522,74.1204834,138.8275452
24.32,-0.418548584,0.6695404053,-0.5632171631,-0.1208953857,0.2551574707,-0.9533843994,-0.5187273026,-0.04202974215,-1.866094232,0.003426156705,-0.003697266569,0.01105345041,-315.3216858,-46.90823364,-114.9201508,-6.351318359,74.02075195,138.8497467
24.33,-0.4048156738,0.7467498779,-0.5480804443,-0.120880127,0.2529754639,-0.9485473633,-0.5725721717,-0.1083658859,-1.815161109,0.01185879018,0.008664594963,-0.001823466388,-314.9845886,-46.72807312,-114.5430908,-6.630187988,73.94554138,138.7276917
24.34,-0.4134674072,0.7933349609,-0.4940643311,-0.124420166,0.2519836426,-0.9484710693,-0.6581707001,-0.1518755555,-1.676463604,0.01320555061,0.01564047858,-0.005848567933,-315.1310425,-46.09133911,-114.7617188,-6.819046021,74.15795898,138.6055603
24.35,-0.4480895996,0.7743225098,-0.4930725098,-0.1278076172,0.2508544922,-0.9541015625,-0.6360459328,-0.2550725043,-1.52900362,0.006468551699,0.01298370957,0.005560946651,-314.6716309,-46.43241882,-114.5274963,-6.564178467,73.89144897,138.5910339
24.36,-0.4562072754,0.7495269775,-0.5680999756,-0.1309509277,0.251159668,-0.9600830078,-0.5185723305,-0.3520331383,-1.416233897,-0.005408880301,0.01184627321,0.0161872264,-314.5368042,-45.76478577,-114.8766632,-6.706619263,74.05966187,138.5566559
24.37,-0.4370727539,0.7777862549,-0.6171722412,-0.1311035156,0.2548828125,-0.965637207,-0.4481921792,-0.3917339444,-1.300509214,-0.01303963549,0.008341286331,0.02779221721,-314.0795898,-46.14575195,-114.5947571,-6.6847229,74.00996399,138.7721558
24.38,-0.438873291,0.81590271,-0.6145782471,-0.1292266846,0.2581176758,-0.9661407471,-0.477845937,-0.4693009257,-1.15846467,-0.01968448795,0.007669637445,0.03618916497,-314.0220337,-45.49543762,-114.7074432,-6.746887207,74.05883789,138.7463379
24.39,-0.4510955811,0.8199157715,-0.5840911865,-0.1251220703,0.2577056885,-0.9592590332,-0.5551252961,-0.5996453166,-0.984677434,-0.01393978391,0.01043373253,0.03670262173,-313.3834839,-45.08760071,-114.1950989,-6.452209473,74.19277954,138.7526855
