Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
5.83,-0.4656829834,-0.7566986084,0.533203125,-0.8599395752,0.3002929688,-0.4617462158,0.2155421376,0.5533771515,-0.5781456232,-2.41638422,0.7378817797,-0.06040901691,-309.7579346,-117.0975342,-90.94696045,-55.41923523,68.51980591,159.4287415
5.84,-0.4516143799,-0.7399597168,0.5744171143,-0.8814697266,0.3327484131,-0.4292449951,0.2172729373,0.546954453,-0.6364334226,-2.539018631,0.6209676862,-0.06100583076,-309.7691956,-117.3827972,-91.12954712,-55.19929504,68.24331665,158.8318329
5.85,-0.432144165,-0.7116851807,0.6062316895,-0.8962249756,0.3651885986,-0.3967285156,0.2268246263,0.515407443,-0.7038547993,-2.631845236,0.4956475794,-0.05999515951,-310.1495972,-117.3432617,-90.80766296,-54.89361572,68.03819275,158.2270203
5.86,-0.4157867432,-0.6789398193,0.632522583,-0.9093322754,0.373336792,-0.3647918701,0.2297612876,0.467246294,-0.768456459,-2.700828314,0.355345577,-0.05581053346,-310.3184509,-117.1970215,-91.24276733,-54.77581787,67.77648926,157.8301392
5.87,-0.4008483887,-0.6595306396,0.6602783203,-0.9290008545,0.3526000977,-0.3368988037,0.2275183797,0.3995910585,-0.8130071759,-2.734605789,0.2142132223,-0.03392041475,-310.5321045,-117.0096741,-90.89855957,-54.61935425,67.37657166,157.074707
5.88,-0.3884429932,-0.6483306885,0.681060791,-0.93699646,0.3254852295,-0.3017120361,0.2190191597,0.333875984,-0.8472670913,-2.726569414,0.09365032613,-0.003902596189,-310.2719421,-116.9499969,-91.00846863,-53.71876526,67.47393799,156.4043579
5.89,-0.3894500732,-0.6418151855,0.6877746582,-0.9189758301,0.2833251953,-0.2725982666,0.2106067687,0.2679118812,-0.8649752736,-2.691661119,0.03072968312,-0.01179567259,-310.9603882,-117.1023407,-91.02462769,-53.54147339,67.1421814,155.3760376
5.90,-0.395904541,-0.6420593262,0.6829071045,-0.8844146729,0.221786499,-0.2383575439,0.1956499219,0.2247577459,-0.8551420569,-2.615753412,-0.01884932071,-0.07270589471,-310.9702759,-116.9042358,-90.95266724,-53.30632019,66.84906006,154.6864166
5.91,-0.3849334717,-0.6340942383,0.6770935059,-0.8593292236,0.1611022949,-0.1952819824,0.1743182689,0.1905515641,-0.839425981,-2.489902496,-0.04855475202,-0.1644722968,-310.970459,-116.5769348,-90.62358093,-53.3444519,66.4642334,154.2939453
5.92,-0.3810119629,-0.6105804443,0.6706085205,-0.8438415527,0.1035919189,-0.1576843262,0.1518313438,0.1537173837,-0.8168959022,-2.35004878,-0.1131135076,-0.2722842395,-311.7009277,-116.757843,-90.71655273,-52.86973572,65.85105896,153.8384399
5.93,-0.3665924072,-0.5735778809,0.6652526855,-0.8421020508,0.05795288086,-0.1525421143,0.1258532703,0.1260668486,-0.7793495655,-2.237440348,-0.2198500782,-0.3756380677,-311.4522095,-116.0930481,-90.86820984,-53.06208801,65.31925964,153.5351715
5.94,-0.3427734375,-0.529586792,0.6639404297,-0.8648986816,0.01824951172,-0.1613616943,0.1056164429,0.0753120631,-0.7357661724,-2.148104429,-0.3834805489,-0.4685632288,-312.004303,-115.9467316,-90.75726318,-53.38063049,64.65675354,153.1821594
5.95,-0.3291625977,-0.4951171875,0.6686248779,-0.8842010498,-0.03172302246,-0.1521606445,0.09905281663,-0.003446663031,-0.6793763638,-2.072491407,-0.6080992818,-0.5454489589,-312.6437988,-115.8846283,-90.87760925,-52.98684692,64.23268127,153.2271881
5.96,-0.3191070557,-0.4788665771,0.6717071533,-0.8931884766,-0.05764770508,-0.1393890381,0.08514125645,-0.1042334586,-0.6098713279,-2.024227619,-0.877921164,-0.5894544721,-312.5971985,-115.7726135,-90.6958313,-53.13446045,63.78468323,153.0206146
5.97,-0.30909729,-0.4865264893,0.671081543,-0.9474182129,-0.02767944336,-0.1519470215,0.07292054594,-0.2145945877,-0.5315211415,-1.999145269,-1.117143393,-0.5548890233,-312.5510254,-115.3211517,-90.89099121,-53.32893372,63.15927124,153.1783905
5.98,-0.291885376,-0.5032348633,0.6618347168,-1.054946899,0.02352905273,-0.1951599121,0.06522427499,-0.3193646669,-0.4543161094,-1.981342793,-1.25679183,-0.427290082,-312.9779968,-115.3114777,-90.79075623,-53.53800964,62.53985596,152.8553619
5.99,-0.2806243896,-0.5117492676,0.6412811279,-1.140182495,0.02987670898,-0.2267913818,0.06210331991,-0.4352388084,-0.3831487298,-1.917788386,-1.1889714,-0.2276885509,-313.3458252,-114.7618713,-90.92689514,-53.96226501,62.06980896,152.5183411
6.00,-0.2738342285,-0.521484375,0.6186218262,-1.187408447,-0.02751159668,-0.2055206299,0.06402105838,-0.5592960715,-0.3059271574,-1.81067574,-0.9284653068,0.005551359151,-313.4911804,-114.7643585,-90.97573853,-53.79751587,61.37678528,152.710434
6.01,-0.260269165,-0.5431060791,0.5912475586,-1.174407959,-0.08888244629,-0.2051544189,0.07630755752,-0.6750229001,-0.2470244318,-1.714441895,-0.6243043542,0.2168249935,-314.1495972,-114.5409393,-91.25106812,-54.02502441,60.9239502,152.6087341
6.02,-0.2568359375,-0.5908508301,0.5632629395,-1.11227417,-0.1405334473,-0.2036590576,0.07811877131,-0.7895268798,-0.2181270123,-1.632478356,-0.3284676373,0.3676658869,-314.1168823,-114.7352448,-91.35897827,-54.61767578,60.10241699,152.8109741
6.03,-0.2761535645,-0.6649169922,0.5359649658,-1.01763916,-0.1899261475,-0.1844940186,0.05218384042,-0.9160805345,-0.2245361656,-1.570948362,-0.07002782077,0.4084564745,-314.237854,-114.8783264,-91.11558533,-54.50733948,59.67240906,153.2277679
6.04,-0.3042602539,-0.7308044434,0.4893035889,-0.9298400879,-0.2038116455,-0.200881958,0.005329518113,-1.032319546,-0.2350684404,-1.590429187,0.1272828579,0.4236908257,-315.1866455,-114.5088196,-91.61012268,-54.76818848,59.01521301,153.329895
6.05,-0.3192749023,-0.763168335,0.4025726318,-0.9074401855,-0.206817627,-0.2346343994,-0.03831702843,-1.102689505,-0.237805903,-1.668973446,0.2554408312,0.4090053439,-314.7097168,-114.6126404,-91.40490723,-54.74998474,58.41842651,153.5839844
6.06,-0.3274536133,-0.7943572998,0.2878570557,-0.8933410645,-0.2049102783,-0.2300109863,-0.11881347,-1.116420031,-0.2313634455,-1.721330643,0.2619889975,0.3919113278,-315.140564,-114.1445007,-91.66867065,-55.15647888,58.36988831,154.1869965
6.07,-0.3322601318,-0.8685150146,0.1833343506,-0.9111022949,-0.1802978516,-0.2049713135,-0.2283695191,-1.060555935,-0.2057968378,-1.76265204,0.1736945659,0.3489609063,-315.2480164,-114.2242126,-91.99862671,-55.39350891,58.01722717,154.1299438
6.08,-0.3241729736,-0.9686126709,0.08786010742,-0.9279022217,-0.1493377686,-0.2050933838,-0.2992937565,-0.9284277558,-0.1779332459,-1.796133041,0.1724657714,0.2923003137,-315.1412964,-114.0014801,-92.36828613,-55.40849304,57.86372375,154.681076
6.09,-0.3178710938,-1.053848267,-0.004501342773,-0.9768066406,-0.1153564453,-0.2296600342,-0.2658385932,-0.7625415921,-0.1117909774,-1.858749747,0.2564792037,0.3149611354,-315.7247314,-113.528244,-92.70175171,-55.5773468,57.66390991,154.748703
6.10,-0.3220062256,-1.121261597,-0.06341552734,-1.03414917,-0.09184265137,-0.2345428467,-0.1607673168,-0.5925536156,0.01900618151,-1.877874494,0.4322757721,0.4342518449,-315.6826172,-113.9373322,-93.15646362,-55.75628662,57.25317383,155.145752
6.11,-0.3437042236,-1.175430298,-0.07388305664,-1.071914673,-0.06408691406,-0.2054901123,-0.02044295706,-0.4431270957,0.1797692329,-1.807810783,0.6526928544,0.5987137556,-315.6095886,-113.8352814,-93.3997345,-56.12425232,57.04393005,155.5177155
6.12,-0.3725738525,-1.21875,-0.06481933594,-1.08543396,-0.03373718262,-0.1666259766,0.124701716,-0.3192112744,0.3206909299,-1.611475587,0.8364810348,0.6825838685,-315.9959412,-113.5529327,-93.53565979,-56.51144409,56.90512085,156.0925598
6.13,-0.3925476074,-1.225082397,-0.06488037109,-1.05847168,-0.02114868164,-0.1274719238,0.2608643472,-0.1971034855,0.4273430705,-1.370352745,0.9311846495,0.6011297703,-315.5175171,-113.3643341,-93.89289856,-56.9894104,56.7427063,156.5241852
6.14,-0.3980712891,-1.182128906,-0.07499694824,-1.015396118,-0.04653930664,-0.1078948975,0.3570654392,-0.02350665815,0.500307858,-1.145608783,0.9374084473,0.4125598669,-315.9709473,-113.7331238,-93.98344421,-56.95783997,56.709198,156.9806519
6.15,-0.3846282959,-1.118225098,-0.06471252441,-0.9949645996,-0.07844543457,-0.1039276123,0.4119875431,0.1919475943,0.4862660468,-0.9663173556,0.8670938015,0.2107066363,-316.0944824,-113.6551514,-94.19841003,-57.14128113,56.6098175,157.6918335
6.16,-0.4102630615,-1.087417603,-0.02093505859,-1.013763428,-0.07667541504,-0.1076049805,0.4490417242,0.3973351121,0.4346963167,-0.7963796854,0.8243418336,0.1389288604,-315.8828125,-113.4722443,-94.2053833,-57.18078613,56.67193604,158.0424957
6.17,-0.4479522705,-1.079605103,0.03802490234,-1.059906006,-0.04748535156,-0.1050262451,0.5176383257,0.5194170475,0.3747142255,-0.5897447467,0.7933008075,0.2074852884,-316.2093506,-113.1964417,-94.28697205,-57.44471741,56.82316589,158.6090546
6.18,-0.502456665,-1.05921936,0.07568359375,-1.073577881,-0.02758789063,-0.1029663086,0.634287715,0.5701617599,0.3688083887,-0.3633390665,0.7960899472,0.3258438706,-315.3924561,-113.5550537,-94.39064026,-57.64784241,56.85684204,158.8944092
6.19,-0.5256500244,-1.0206604,0.07307434082,-1.046478271,-0.08444213867,-0.1175079346,0.7184473276,0.5996432304,0.4052034318,-0.2355227768,0.8667523861,0.3436857164,-315.5312195,-113.8110657,-94.73278809,-57.71122742,56.89433289,159.1758118
6.20,-0.4972076416,-0.946762085,0.08999633789,-0.9727172852,-0.14112854,-0.1168365479,0.7215355635,0.5846778154,0.4306536615,-0.1529858261,0.9321050644,0.3416255116,-315.2053528,-114.1520081,-94.64924622,-58.12503052,57.0617981,159.5357666
6.21,-0.4707489014,-0.8782806396,0.1349029541,-0.9031982422,-0.1370391846,-0.09342956543,0.6665575504,0.5313104987,0.4386007786,-0.1017727032,1.065745711,0.3267647922,-315.2108154,-114.4771881,-94.83462524,-57.90921021,57.22627258,159.859314
6.22,-0.4486541748,-0.8227233887,0.1769104004,-0.8506469727,-0.1414031982,-0.06475830078,0.5859345794,0.4528050125,0.422573626,-0.03748212755,1.186502695,0.3047937155,-315.0393982,-114.0463867,-94.58088684,-58.22476196,57.26974487,160.2297974
6.23,-0.4407653809,-0.7811584473,0.2061309814,-0.7926025391,-0.1507415771,-0.02944946289,0.5123139024,0.3440771997,0.417098701,0.06246710569,1.260468006,0.2569697499,-315.1213379,-114.5488434,-94.65216064,-58.62588501,57.21679688,160.5592499
6.24,-0.4177856445,-0.7149505615,0.2181549072,-0.7458953857,-0.1548309326,-0.003616333008,0.4415393174,0.227267772,0.4464762807,0.1538617313,1.253989339,0.1891462207,-314.9400635,-114.2568054,-95.37628174,-58.47525024,57.12112427,160.845108
6.25,-0.365814209,-0.6139068604,0.207611084,-0.7074890137,-0.1569519043,0.01126098633,0.3603275716,0.1662270576,0.4796068072,0.2321877033,1.176812291,0.1287401319,-314.6463623,-114.7043304,-95.07281494,-58.93029785,57.17922974,161.2608795
6.26,-0.3148956299,-0.5343322754,0.1699981689,-0.6878051758,-0.1502532959,0.02319335938,0.2371816635,0.1843802333,0.4573790133,0.2991664708,1.055569172,0.07011916488,-314.3778687,-114.877243,-95.14924622,-59.16404724,57.16749573,161.7800751
6.27,-0.2948913574,-0.5094909668,0.1427764893,-0.6901702881,-0.1227264404,0.0309753418,0.07992758602,0.2759453058,0.3739898503,0.3669196665,0.9176898599,0.02295591496,-313.9467468,-114.9485016,-95.11347961,-58.9934082,57.31852722,162.2904205
6.28,-0.2960205078,-0.517364502,0.1388092041,-0.7166137695,-0.08305358887,0.04194641113,-0.05101844296,0.4106924534,0.2609263957,0.4649533033,0.7852655053,0.001246093074,-313.9416809,-115.02034,-95.20973206,-59.27978516,57.2167511,162.4022675
6.29,-0.2980499268,-0.5365142822,0.1422576904,-0.7590179443,-0.03663635254,0.05612182617,-0.1273009628,0.5588963032,0.1736732572,0.5942106247,0.6791545153,0.01559919957,-314.5199585,-115.0577087,-95.21757507,-59.11083984,57.46482849,162.6921387
6.30,-0.2985534668,-0.5938110352,0.1456756592,-0.8076477051,0.01109313965,0.06411743164,-0.1873895973,0.7254386544,0.1539386958,0.7537411451,0.613129735,0.07168883085,-313.7705383,-114.6378937,-95.47851563,-59.09075928,57.59051514,162.5371094
6.31,-0.2627716064,-0.7100067139,0.1753082275,-0.8455352783,0.05152893066,0.05479431152,-0.2286494225,0.9194028378,0.1459524184,0.8965571523,0.5814162493,0.1700114161,-313.5421753,-115.1583405,-95.42492676,-59.1993103,57.85476685,162.3119354
6.32,-0.2280426025,-0.8934936523,0.2317657471,-0.8814544678,0.07421875,-0.01263427734,-0.2155828923,1.112800241,0.110826917,0.9561182261,0.6331756115,0.3036570847,-312.8065796,-115.1580353,-95.67530823,-59.45924377,58.26396179,161.8096008
6.33,-0.2387390137,-1.07194519,0.300994873,-0.9114074707,0.07078552246,-0.1013336182,-0.1139734387,1.278943419,0.0544882752,0.9172733426,0.7206751108,0.4235970676,-312.4059448,-115.253952,-95.56906128,-58.96794128,58.34794617,161.2857208
6.34,-0.2974243164,-1.166854858,0.3743286133,-0.9244232178,0.03913879395,-0.1376342773,0.05942391232,1.386443734,0.001154480269,0.9044600725,0.8632364869,0.4697347283,-313.1117859,-115.8536987,-95.31590271,-58.57632446,58.40180969,160.8486328
6.35,-0.3937835693,-1.250488281,0.4655761719,-0.9435272217,0.0217590332,-0.07502746582,0.268391788,1.386505008,-0.01639362052,1.009342074,0.99667418,0.4289883673,-313.2479248,-115.8348694,-94.90242004,-58.85089111,58.45219421,160.3881989
6.36,-0.4895172119,-1.362762451,0.5679473877,-0.9434661865,-0.04774475098,-0.03251647949,0.5347028375,1.285538435,-0.01513394527,1.104941487,0.8901740909,0.3797848821,-312.5196228,-115.8781738,-94.78507996,-58.43400574,58.43783569,160.0521088
6.37,-0.5897827148,-1.429519653,0.6326141357,-0.921081543,-0.1231079102,-0.04591369629,0.8921208978,1.112408996,-0.03401841968,1.103827834,0.6677293181,0.2874624133,-312.5055847,-115.4752197,-94.54795837,-58.35865784,58.46635437,159.7449036
6.38,-0.7041168213,-1.362106323,0.6682739258,-0.8856506348,-0.1425476074,-0.07411193848,1.198436856,0.8711143732,-0.06989812106,0.963560164,0.4153796136,0.1381237805,-312.5004272,-115.5896759,-94.43017578,-58.38369751,58.66477966,159.7099457
6.39,-0.7745513916,-1.080459595,0.685760498,-0.8773040771,-0.1671447754,-0.100189209,1.326666713,0.6096633673,-0.1198670119,0.8122161627,0.1331015974,-0.03810637444,-311.9477234,-115.8318329,-93.88349915,-58.18359375,58.65757751,159.7019501
6.40,-0.7604217529,-0.8570098877,0.7217712402,-0.9204406738,-0.2053222656,-0.06419372559,1.249768734,0.340844661,-0.1934187263,0.727096796,-0.3100619912,-0.2194047868,-312.0927124,-115.9449463,-93.62817383,-58.44062805,58.98164368,159.5908813
6.41,-0.6833190918,-0.8047790527,0.7478942871,-0.9978027344,-0.206817627,-0.05122375488,1.023586273,0.1320565641,-0.2745500803,0.6629803777,-0.7927674055,-0.3214350045,-311.9578552,-116.041748,-93.24723816,-58.42883301,59.27134705,159.9188385
6.42,-0.5688476563,-0.8670043945,0.7460784912,-1.140228271,-0.1527557373,-0.1081237793,0.7678218484,0.04604046047,-0.3101544082,0.5652855039,-1.028789759,-0.2953035533,-311.8911133,-115.6559448,-92.99960327,-58.2118988,59.76065063,160.1071167
6.43,-0.4453125,-0.9358062744,0.7247772217,-1.28187561,-0.07902526855,-0.1734008789,0.5811496973,0.1304970235,-0.2983784378,0.4382657707,-1.105950356,-0.1858151406,-311.686676,-115.7812958,-93.30462646,-58.26547241,60.1469574,160.4215393
6.44,-0.3368225098,-0.9834747314,0.6905822754,-1.343704224,-0.03172302246,-0.1913909912,0.4712484777,0.2993233204,-0.2450534254,0.334518075,-1.184957862,-0.03732207045,-312.0499268,-115.7978363,-93.43722534,-58.42059326,60.57025146,160.6360931
6.45,-0.2629699707,-1.02961731,0.6784820557,-1.325592041,-0.01809692383,-0.1627197266,0.4279145896,0.4116908908,-0.1702606827,0.3157808483,-1.19770503,0.103523463,-312.0379639,-115.8975677,-93.94815063,-58.51849365,60.95101929,160.9812469
6.46,-0.2157592773,-1.040740967,0.6687011719,-1.281295776,-0.01629638672,-0.1489562988,0.4289843738,0.4858979881,-0.1012155637,0.3281485736,-0.9699227214,0.119136773,-311.420105,-116.2653809,-93.81811523,-58.2328949,61.30508423,161.1858978
6.47,-0.1722259521,-0.9811706543,0.6358032227,-1.225601196,-0.03753662109,-0.1970672607,0.4300616384,0.5699114203,-0.07858189195,0.3258481324,-0.5131117702,-0.03794711456,-311.9752808,-116.3435364,-94.31803894,-58.27720642,61.6914978,161.33284
6.48,-0.1510772705,-0.8954315186,0.5789489746,-1.156463623,-0.07862854004,-0.2373657227,0.4230697751,0.7042838931,-0.1267816424,0.2479999512,-0.2664596438,-0.2155799568,-311.9416504,-116.0923309,-95.04177856,-58.22789001,61.86650085,161.4575806
6.49,-0.1749572754,-0.8229827881,0.5109100342,-1.071426392,-0.1149291992,-0.2093048096,0.3821673393,0.8875641823,-0.2081441432,0.1301095337,-0.09197386354,-0.3918476701,-312.1523438,-116.0762787,-95.02548218,-58.11999512,62.09088135,161.4994965
6.50,-0.2351837158,-0.7712097168,0.459854126,-1.006347656,-0.1386871338,-0.2153625488,0.3214483261,1.068214417,-0.3073186576,-0.03624455631,0.1715837419,-0.6159790158,-312.1981201,-115.8688202,-95.03977966,-57.83830261,62.20994568,161.1149445
6.51,-0.3168334961,-0.7477264404,0.4457092285,-0.9522094727,-0.1583251953,-0.2406463623,0.2691771388,1.20194447,-0.397570014,-0.2372535616,0.3753243387,-0.8502943516,-312.2628784,-115.717804,-95.31663513,-57.21141052,62.34565735,160.4971771
6.52,-0.3846435547,-0.7341766357,0.4692687988,-0.9166412354,-0.1598968506,-0.2085113525,0.2323096693,1.265882969,-0.4427076578,-0.3839031756,0.5361523628,-1.030310988,-312.808136,-116.0491791,-95.33757019,-57.54827881,62.45880127,160.1387024
6.53,-0.4146118164,-0.7049407959,0.4952087402,-0.893157959,-0.1292877197,-0.1666412354,0.2258427143,1.262094975,-0.477047503,-0.4962385297,0.7078610063,-1.143206596,-312.8511963,-116.3562927,-95.40066528,-57.10862732,62.40638733,159.5038757
6.54,-0.419128418,-0.6846160889,0.5048675537,-0.8706817627,-0.08946228027,-0.1211547852,0.2313205749,1.236220956,-0.5229260325,-0.5685263276,0.8039169908,-1.226221085,-312.8665771,-116.148407,-95.059021,-56.72784424,62.37202454,158.6807861
6.55,-0.4168701172,-0.6953582764,0.5004119873,-0.8495025635,-0.05807495117,-0.07496643066,0.2456960529,1.205479383,-0.574732542,-0.5924177766,0.8288188577,-1.252643585,-312.8684692,-116.2049408,-95.12857056,-56.47746277,62.46492004,157.6031036
6.56,-0.4025726318,-0.7172393799,0.4967041016,-0.8457794189,-0.03201293945,-0.01597595215,0.2520857751,1.164096713,-0.6115558147,-0.5765501261,0.7626510262,-1.209097981,-312.4676514,-115.631958,-94.56105042,-55.64033508,62.35528564,156.9867249
6.57,-0.3804168701,-0.7276916504,0.5026397705,-0.852935791,-0.005798339844,0.04064941406,0.2728437781,1.106891513,-0.623370111,-0.5071343184,0.6008552313,-1.085443974,-312.4403076,-115.7859192,-94.55369568,-55.44671631,62.36273193,156.0220947
6.58,-0.3645019531,-0.7330780029,0.4967193604,-0.8457336426,0.01844787598,0.07507324219,0.2967342138,1.042749524,-0.6182616353,-0.4016201496,0.3252896667,-0.9206270576,-312.1606445,-115.714386,-94.50010681,-55.05140686,62.1834259,155.2593536
6.59,-0.349609375,-0.7362213135,0.4869384766,-0.8209838867,0.03666687012,0.08961486816,0.3052933216,0.9735816717,-0.5945962667,-0.2783365548,-0.03833114356,-0.7271939516,-312.4404907,-115.6568604,-93.88613892,-54.74795532,62.16348267,154.9373779
6.60,-0.3288879395,-0.73878479,0.4921875,-0.8051147461,0.04235839844,0.09022521973,0.2928369343,0.8836507201,-0.5537470579,-0.1790882647,-0.443854928,-0.5129559636,-312.3000488,-115.5392609,-93.58270264,-54.67126465,62.00567627,154.3127594
6.61,-0.3167114258,-0.7476348877,0.5029754639,-0.7839813232,0.03018188477,0.07176208496,0.2828330398,0.7843168974,-0.4961820543,-0.1143396273,-0.8763400316,-0.3090324104,-312.7428284,-115.52034,-93.45202637,-53.96452332,61.89053345,153.9408112
6.62,-0.2961425781,-0.7481842041,0.49559021,-0.7604217529,0.01974487305,0.0383605957,0.271458149,0.7093414664,-0.4076066613,-0.07361856103,-1.322467208,-0.1396252811,-312.4865112,-115.463974,-93.27095032,-53.85948181,61.87931824,153.7729034
6.63,-0.2584838867,-0.7338409424,0.4777984619,-0.7311553955,0.008529663086,0.001220703125,0.262714982,0.6899816394,-0.3151014745,-0.04932067916,-1.7266469,-0.05341688544,-313.1066284,-115.0794373,-93.27651978,-54.04168701,61.87800598,153.594986
6.64,-0.2188720703,-0.7205352783,0.4523620605,-0.7256164551,0.008148193359,-0.05557250977,0.2365006804,0.7244959474,-0.2416453809,-0.06978867203,-1.997305274,-0.01909859292,-313.414093,-115.0121918,-93.30982971,-53.95018005,61.59899902,153.3585205
6.65,-0.1929473877,-0.7171936035,0.4310455322,-0.777633667,0.02049255371,-0.1159210205,0.1856156737,0.805396378,-0.2093793154,-0.109726496,-2.146290302,0.01604900695,-313.5152893,-115.1513672,-92.86582947,-53.90518188,61.86901855,153.4666901
6.66,-0.1770172119,-0.7151947021,0.4268951416,-0.8486022949,0.04220581055,-0.1699829102,0.1217903495,0.9065837264,-0.2015171349,-0.1503926963,-2.156980753,0.06030675024,-314.2817078,-114.8178406,-92.65219116,-54.135849,61.88690186,153.4544525
6.67,-0.1748504639,-0.7227478027,0.4482574463,-0.9318237305,0.06706237793,-0.2383575439,0.06363037229,0.9821458459,-0.1980033666,-0.1926914155,-2.002834082,0.1052574441,-314.4099121,-114.6341705,-92.48677063,-54.27255249,61.83856201,153.1188049
6.68,-0.1895904541,-0.7387237549,0.4828033447,-0.9824371338,0.07551574707,-0.2937774658,0.02820820175,1.006272435,-0.1879504621,-0.2634119391,-1.760212898,0.1063637212,-314.0448303,-114.5322418,-92.63058472,-53.77416992,61.84802246,153.0597534
6.69,-0.2098236084,-0.7649078369,0.5108795166,-0.9921112061,0.06448364258,-0.3439788818,0.02071593143,0.9768512249,-0.1758506596,-0.4068111777,-1.493049026,0.02034495212,-314.1273193,-114.4165802,-92.48117065,-53.75924683,61.62666321,152.7562408
6.70,-0.2277832031,-0.8076324463,0.5257720947,-0.9963378906,0.03961181641,-0.3939208984,0.03217844293,0.9234164953,-0.1669210792,-0.6093376279,-1.202228904,-0.1002025008,-313.9614258,-114.2530975,-92.15779114,-53.52311707,61.48690796,152.2374268
6.71,-0.2381439209,-0.8492889404,0.5325469971,-1.027420044,0.03749084473,-0.4187774658,0.03866403922,0.8651039004,-0.1601310819,-0.8183994889,-0.8680711985,-0.2164673209,-313.9854736,-114.1287842,-91.99891663,-53.25312805,61.39044189,152.1851501
6.72,-0.2409057617,-0.8625488281,0.5416717529,-1.05241394,0.04747009277,-0.4107055664,0.03345063329,0.8136715889,-0.1541024894,-0.9950432777,-0.5110555291,-0.3451376855,-313.8165894,-114.4954529,-92.02836609,-53.65341187,61.26699829,152.2050171
6.73,-0.2302246094,-0.8504638672,0.5566558838,-1.040847778,0.05464172363,-0.389541626,0.01960033365,0.7542844415,-0.1458477527,-1.141983151,-0.1792187542,-0.5027248859,-313.9142761,-113.9497986,-92.1577301,-53.29052734,61.29016113,152.2473145
6.74,-0.2246856689,-0.8394775391,0.5717010498,-1.013748169,0.0719909668,-0.3583984375,0.01928528026,0.6695738435,-0.1454464048,-1.281715512,0.0458140932,-0.681976974,-314.3563232,-113.8796234,-91.74467468,-53.30677795,61.25045776,152.3665009
6.75,-0.2302856445,-0.8445739746,0.5751647949,-0.9902038574,0.08462524414,-0.3221893311,0.0408020243,0.5927032828,-0.1445513219,-1.404483557,0.1633005142,-0.8710198402,-313.5550537,-113.6998596,-91.06686401,-53.51504517,61.28158569,152.3154907
6.76,-0.2259521484,-0.8578796387,0.5616912842,-1.036392212,0.1058959961,-0.2880706787,0.07283186167,0.543202281,-0.1455726475,-1.509883642,0.2446787208,-0.9909984469,-314.0049744,-114.1480865,-90.97148132,-53.59629822,61.39241028,152.4913177
6.77,-0.2091369629,-0.864654541,0.5336303711,-1.140396118,0.1363677979,-0.2636871338,0.09937505424,0.5297917128,-0.1454560012,-1.634388566,0.1745070964,-1.018459916,-314.1652832,-114.5991669,-90.44117737,-53.52090454,61.76986694,152.605423
6.78,-0.1914215088,-0.8684387207,0.5140686035,-1.196014404,0.1295623779,-0.2648620605,0.1107784435,0.5298596025,-0.1464972943,-1.768565893,-0.07915234566,-0.9611968994,-314.5164795,-114.110672,-90.49902344,-53.63052368,61.82568359,152.7883759
6.79,-0.1751098633,-0.8734283447,0.5121459961,-1.238342285,0.1096191406,-0.2435150146,0.1170075759,0.536000073,-0.1524350792,-1.850422144,-0.2981824279,-0.8704925179,-313.9940186,-114.0688171,-90.11967468,-53.5402832,61.96739197,152.4438324
6.80,-0.1612243652,-0.8791503906,0.5170135498,-1.293991089,0.108215332,-0.1875152588,0.1298477501,0.5479025245,-0.148136735,-1.835328579,-0.3203473985,-0.770103097,-314.3452759,-113.5888062,-89.75692749,-53.11479187,62.08108521,152.5249786
6.81,-0.1518096924,-0.8914337158,0.520324707,-1.338546753,0.137878418,-0.1211853027,0.1441033781,0.5562115908,-0.1444804817,-1.693303823,-0.1830321401,-0.6984275579,-313.6626587,-113.757843,-89.91452026,-53.24356079,62.15196228,152.2775726
6.82,-0.1553497314,-0.9073791504,0.5234985352,-1.326644897,0.1478729248,-0.06785583496,0.1604583859,0.5496865511,-0.1490006596,-1.448139906,0.0830629319,-0.6366837621,-313.8778076,-113.6612549,-89.68713379,-52.83694458,62.32600403,152.2519531
6.83,-0.1718902588,-0.9143981934,0.5210113525,-1.308273315,0.1166687012,-0.0234375,0.1755619645,0.5317959785,-0.1530252397,-1.175944328,0.331671685,-0.5904867053,-314.0002441,-113.6486053,-89.54301453,-53.2739563,62.25843811,151.9616394
6.84,-0.1885070801,-0.8975830078,0.5119018555,-1.257202148,0.05101013184,0.003036499023,0.1830891222,0.4988798499,-0.153001532,-0.9312222004,0.4443982244,-0.5669973493,-314.0142822,-113.6837158,-89.3807373,-53.20599365,62.19200134,152.2006073
6.85,-0.2030944824,-0.8616943359,0.4993133545,-1.208969116,-0.02955627441,0.0004577636719,0.1715890616,0.4528132677,-0.143211484,-0.7458475232,0.4438762367,-0.5693561435,-314.1362915,-113.7811737,-89.08013916,-53.0619812,62.11193848,152.2629852
6.86,-0.2085723877,-0.8243103027,0.4929351807,-1.172180176,-0.1056365967,-0.01579284668,0.1405869424,0.3939342499,-0.1256660521,-0.6125720739,0.3773646057,-0.5632542968,-314.0565186,-113.8978119,-89.30082703,-53.47602844,61.87008667,152.2595367
