Phone 1970 time (ns),Watch 1970 time (ns),Time difference,seconds_elapsed,Phone raw seconds_elapsed,,Elapsed time (s),,Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel_X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
1733953958925442000,1733953958609880600,-0.315559936,18.27188062,18.60944214,,18.50,,-0.0672454834,-0.9445343018,0.294342041,-0.9829406738,-0.4005889893,-0.1862335205,0.002149170963,0.03017388098,-0.06190438196,0.2606592774,-0.3167712986,0.228286162,-305.1810303,-119.0493774,-95.37330627,-60.4606781,53.90640259,167.3869629
1733953958935507000,1733953958619809500,-0.315699968,18.28180957,18.61950684,,18.51,,-0.06680297852,-0.9404907227,0.2967071533,-0.9773712158,-0.4073486328,-0.2175140381,-0.001927595935,0.03628583625,-0.07524628192,0.2364423573,-0.251329422,0.1932866424,-304.9799805,-119.5302582,-95.36282349,-60.16400146,54.06251526,167.2484894
1733953958945571000,1733953958629738500,-0.31584,18.29173853,18.62957104,,18.52,,-0.07121276855,-0.9401245117,0.3003387451,-0.9634246826,-0.4100189209,-0.2454833984,-0.01240473799,0.05795970559,-0.08724302799,0.1923377514,-0.1683866084,0.1302807778,-304.8471069,-119.3176117,-95.41741943,-60.34202576,54.05314636,167.0781555
1733953958955636000,1733953958639667500,-0.315970048,18.30166748,18.63963599,,18.53,,-0.07649230957,-0.9410858154,0.3105773926,-0.9589996338,-0.4101409912,-0.2628479004,-0.0300559029,0.06825708598,-0.1017266288,0.1455406845,-0.07384892553,0.05808594078,-305.1255493,-119.4040222,-95.68692017,-60.35415649,54.1000061,167.1772461
1733953958965701000,1733953958649595400,-0.31611008,18.31159546,18.64970117,,18.54,,-0.08212280273,-0.941619873,0.3198242188,-0.9609985352,-0.4063110352,-0.2703094482,-0.03589301929,0.07844021171,-0.1050438583,0.09507671744,0.01472674776,-0.007365504745,-305.1066284,-119.1797638,-95.77880859,-60.10202026,54.30557251,167.1182709
1733953958975766000,1733953958659524600,-0.316239872,18.32152466,18.65976611,,18.55,,-0.08590698242,-0.9434814453,0.3234558105,-0.9680175781,-0.3871612549,-0.2780303955,-0.04191655666,0.08578441292,-0.1045551673,0.05354498327,0.1026408896,-0.043431364,-305.3210754,-119.5670166,-95.49838257,-60.13606262,54.24229431,167.1200104
1733953958985831000,1733953958669453600,-0.316379904,18.33145361,18.66983081,,18.56,,-0.08987426758,-0.9493560791,0.3278961182,-0.9788665771,-0.3610992432,-0.2718963623,-0.05138169974,0.07859733701,-0.1074902415,0.03326367959,0.1972914934,-0.04139164835,-305.2713928,-119.1525269,-95.45280457,-60.12902832,54.08476257,167.0481415
1733953958995896000,1733953958679382500,-0.316509952,18.34138257,18.679896,,18.57,,-0.09355163574,-0.9544219971,0.3337097168,-0.9801330566,-0.3360290527,-0.2579956055,-0.0584981963,0.07267659903,-0.1031325087,0.03848826885,0.2759221196,-0.01845916919,-304.7121582,-119.3197632,-95.25195313,-60.30119324,54.28125,166.9953613
1733953959005961000,1733953958689310500,-0.316649984,18.35131055,18.68996094,,18.58,,-0.08937072754,-0.9586791992,0.3365478516,-0.9632720947,-0.3161773682,-0.2393188477,-0.0542078428,0.05764785036,-0.09557659179,0.05983350426,0.3331545293,0.002934537129,-305.2311707,-119.5447083,-95.54597473,-60.11766052,54.358078,167.0647125
1733953959016025000,1733953958699239400,-0.316790016,18.3612395,18.70002515,,18.59,,-0.07919311523,-0.9638519287,0.3366699219,-0.9260559082,-0.3121032715,-0.2172546387,-0.04663088545,0.03855138645,-0.09048116207,0.09391903877,0.3523412645,0.007397196256,-304.431366,-119.2922668,-95.23435974,-60.49653625,54.27818298,167.223938
1733953959026090200,1733953958709168600,-0.316930048,18.3711687,18.71009033,,18.60,,-0.07070922852,-0.9671783447,0.3332824707,-0.8843841553,-0.3181610107,-0.1972961426,-0.04436879605,0.0301730819,-0.08618788421,0.1211469322,0.3210240901,-0.002615224104,-304.6126404,-119.4153442,-95.10447693,-59.61286926,54.25944519,167.4437103
1733953959036155000,1733953958719097600,-0.317060096,18.38109766,18.72015479,,18.61,,-0.06855773926,-0.9655761719,0.3290710449,-0.8509216309,-0.3246765137,-0.1898040771,-0.04392884299,0.02495728061,-0.0902441442,0.1449159086,0.2699284256,-0.02495674789,-304.5288086,-119.4043579,-95.42190552,-60.38798523,54.23092651,167.3796844
1.73395E+18,1733953958729025500,-0.317200128,18.39102563,18.73021997,,18.62,,-0.06756591797,-0.960144043,0.3247833252,-0.8342590332,-0.3388061523,-0.1843109131,-0.05107010901,0.03120665438,-0.09663892537,0.156507045,0.2075494677,-0.04411206767,-305.039856,-119.4761963,-95.32232666,-60.33457947,54.27778625,167.5831604
1733953959056285200,1733953958738954500,-0.317330176,18.40095459,18.74028516,,18.63,,-0.06437683105,-0.9507293701,0.3204498291,-0.8262634277,-0.3489990234,-0.1836242676,-0.05612798408,0.03954687715,-0.1000714749,0.1570093185,0.1375205815,-0.06107507274,-304.8357849,-119.2615204,-95.03730774,-60.21031189,54.22587585,167.4841919
1.73395E+18,1733953958748883700,-0.317470208,18.41088379,18.7503501,,18.64,,-0.06228637695,-0.9427185059,0.3193359375,-0.8227233887,-0.3522949219,-0.180557251,-0.06239759922,0.04732330516,-0.09676036239,0.1504840404,0.07559809089,-0.07827802747,-304.9642944,-119.5325165,-94.82191467,-60.16119385,54.32920837,167.5823822
1733953959076414200,1733953958758811600,-0.3176,18.42081177,18.76041431,,18.65,,-0.05862426758,-0.9356994629,0.3167572021,-0.8168334961,-0.3571166992,-0.1796722412,-0.06065828726,0.05420731381,-0.09475660324,0.1370950043,0.02325152606,-0.1038619503,-305.2605896,-119.4513855,-95.36328125,-60.10301208,54.3631897,167.6020355
1733953959086478800,1733953958768740600,-0.317729792,18.43074072,18.77047876,,18.66,,-0.05798339844,-0.9287109375,0.3144683838,-0.8228149414,-0.3593597412,-0.1785583496,-0.05217558518,0.05229835957,-0.09290064871,0.1313257962,-0.006691458635,-0.1205847338,-305.0515747,-119.4148407,-95.32183838,-60.24371338,54.2098999,167.5574341
1733953959096544000,1733953958778669600,-0.317879808,18.44066968,18.78054395,,18.67,,-0.0559387207,-0.9224090576,0.3123016357,-0.8378753662,-0.3578186035,-0.1789855957,-0.04864823073,0.04337756708,-0.08518174291,0.11949417,-0.0195505321,-0.1274144202,-304.4002686,-119.1445618,-94.93434143,-60.31771851,54.2796936,167.6807098
1733953959106609200,1733953958788598500,-0.318009856,18.45059863,18.79060913,,18.68,,-0.05390930176,-0.9151763916,0.3111877441,-0.8529510498,-0.3559112549,-0.1845855713,-0.04271763563,0.02189997211,-0.07697734237,0.1134205684,-0.002715891693,-0.125669241,-305.0775757,-119.2779999,-95.09757996,-60.35107422,54.31259155,167.4377747
1733953959116674000,1733953958798526500,-0.318149888,18.46052637,18.80067407,,18.69,,-0.05110168457,-0.9067687988,0.3092346191,-0.8665924072,-0.3569946289,-0.1834869385,-0.03235447779,-0.01030643377,-0.06737611443,0.1011870727,0.02876427025,-0.1137207076,-305.1386719,-119.4085083,-94.84194946,-60.23703003,54.17523193,167.5544891
1733953959126739000,1733953958808455700,-0.318279936,18.47045557,18.81073901,,18.70,,-0.04594421387,-0.9004211426,0.3084716797,-0.8710784912,-0.3622589111,-0.1827087402,-0.02503770962,-0.04667722434,-0.05083734915,0.09954097122,0.05931152776,-0.1084535047,-304.8673706,-119.541275,-94.95353699,-59.91477966,54.16699219,167.3775177
1733953959136804000,1733953958818384600,-0.318419968,18.48038452,18.8208042,,18.71,,-0.03930664063,-0.8981170654,0.3070831299,-0.8667602539,-0.3748321533,-0.180557251,-0.01137196366,-0.07767055929,-0.03237684816,0.08537694812,0.06702271104,-0.1037090868,-304.8807983,-119.2911987,-95.11169434,-60.21255493,54.25395203,167.5684204
1733953959146868000,1733953958828313600,-0.318550016,18.49031372,18.83086792,,18.72,,-0.03283691406,-0.8991394043,0.3037719727,-0.8664245605,-0.3862304688,-0.1827697754,-0.002335059689,-0.1014784202,-0.01636086404,0.07043422014,0.04427878186,-0.1012251526,-305.5791016,-119.1005096,-94.99938965,-60.27270508,54.3344574,167.5574646
1733953959156933000,1733953958838241500,-0.318690048,18.50024146,18.84093311,,18.73,,-0.02656555176,-0.9006958008,0.2988128662,-0.8629760742,-0.3957672119,-0.1867523193,0.002756904345,-0.1025215834,0.002947852947,0.05501158535,0.0008700547041,-0.1087211519,-305.6108398,-119.4280853,-95.24487305,-60.00308228,54.45010376,167.6819916
1733953959166998300,1733953958848170500,-0.318820096,18.51017041,18.85099829,,18.74,,-0.02044677734,-0.9051818848,0.2928009033,-0.8636627197,-0.4003448486,-0.1944122314,0.007991081104,-0.09070193768,0.02809368633,0.03930612653,-0.06037998572,-0.1306805164,-305.4078979,-119.4264526,-95.27081299,-60.27548218,54.47525024,167.4337311
1733953959177063000,1733953958858099700,-0.318970112,18.52009961,18.86106299,,18.75,,-0.01330566406,-0.9149627686,0.2906341553,-0.871963501,-0.4032745361,-0.2057800293,0.004658667836,-0.0675798431,0.04931401834,0.02060860582,-0.1187612712,-0.1517333388,-305.6729736,-119.166214,-94.90856934,-60.11975098,54.50559998,167.4476013
1733953959187128000,1733953958868028700,-0.31910016,18.53002856,18.87112817,,18.76,,-0.008544921875,-0.9373321533,0.2968444824,-0.8929138184,-0.4030761719,-0.2172088623,0.003264769213,-0.04434589297,0.06624746323,0.00828828942,-0.16684784,-0.1743883193,-305.5583496,-119.3863678,-94.85914612,-59.94935608,54.48895264,167.6563263
1733953959197193200,1733953958877956600,-0.319239936,18.53995654,18.88119312,,18.77,,-0.008438110352,-0.9668884277,0.3020019531,-0.918182373,-0.3986358643,-0.2309570313,0.01032347791,-0.0264939256,0.0781917423,-0.0008221178432,-0.2100512385,-0.1916666329,-305.6851807,-119.2169189,-94.95736694,-60.5585022,54.54400635,167.3235168
1733953959207258000,1733953958887885600,-0.319369984,18.5498855,18.89125806,,18.78,,-0.01420593262,-0.9878692627,0.3008422852,-0.9506988525,-0.389831543,-0.2400665283,0.02806598879,0.0003206445836,0.08368184417,0.002290052129,-0.2334755957,-0.1921768934,-305.8430481,-119.27771,-95.39741516,-60.27867126,54.73521423,167.3347015
1733953959217322000,1733953958897814500,-0.319510016,18.55981445,18.90132202,,18.79,,-0.02369689941,-0.9934387207,0.2963256836,-0.9867095947,-0.3795318604,-0.2489624023,0.04537786916,0.0295746699,0.08462327719,0.004250671249,-0.2376128286,-0.1695850343,-305.7988892,-118.977417,-94.57063293,-59.85015869,54.67282104,167.4332275
1733953959227387000,1733953958907743700,-0.319640064,18.56974365,18.91138696,,18.80,,-0.03903198242,-0.9871368408,0.2977752686,-1.012557983,-0.3697967529,-0.2588195801,0.05906039104,0.03734124824,0.09280530363,0.005764944945,-0.2209829837,-0.1483106464,-305.9650269,-118.938858,-95.12120056,-60.1831665,54.81558228,167.3736725
1733953959237452000,1733953958917671700,-0.319780096,18.57967163,18.92145215,,18.81,,-0.05850219727,-0.9741973877,0.3028869629,-1.024261475,-0.3619232178,-0.267791748,0.06264553964,0.02685851231,0.09818915278,0.00291562872,-0.178712219,-0.1320600361,-305.0922852,-118.9643555,-94.81690979,-59.77236938,54.70751953,167.2735443
1733953959247517200,1733953958927600600,-0.319909888,18.58960059,18.93151709,,18.82,,-0.07769775391,-0.9597625732,0.3073120117,-1.033798218,-0.3598480225,-0.2704315186,0.06257896125,0.002390187001,0.1003875881,-0.006094910204,-0.1114658043,-0.1182699203,-305.7597656,-118.7553101,-95.02922058,-59.76324463,54.89317322,167.4151001
1733953959257581800,1733953958937529600,-0.320059904,18.59952954,18.94158179,,18.83,,-0.09216308594,-0.9482727051,0.3080749512,-1.037582397,-0.354095459,-0.2690734863,0.05658737943,-0.03012195043,0.1018177047,-0.01711906493,-0.02495381981,-0.100535132,-306.0136719,-118.7477264,-95.17681885,-60.10697937,55.03344727,167.4042206
1733953959267647000,1733953958947458600,-0.320189952,18.6094585,18.95164697,,18.84,,-0.1019134521,-0.9385681152,0.3067626953,-1.034088135,-0.3466491699,-0.2561187744,0.04553153366,-0.06269080937,0.1031223908,-0.02658314072,0.06985471398,-0.08227489889,-305.7438354,-118.6913757,-94.74299622,-60.22795105,55.10232544,167.5755463
1733953959277711000,1733953958957386500,-0.320329984,18.61938647,18.96171118,,18.85,,-0.1038513184,-0.93309021,0.3073272705,-1.01953125,-0.3401947021,-0.2413330078,0.03480938077,-0.08115370572,0.09817823023,-0.01960645802,0.1560617685,-0.06111075729,-306.0918884,-118.8554535,-94.64474487,-60.09387207,55.30352783,167.5688324
1733953959287776000,1733953958967315700,-0.320460032,18.62931567,18.97177588,,18.86,,-0.1018218994,-0.935333252,0.3065338135,-1.000671387,-0.3370361328,-0.2208709717,0.03123994544,-0.07615309209,0.09064681083,-0.009485114366,0.2066873908,-0.04445135221,-306.0520935,-118.8675842,-94.74142456,-60.07067871,55.30725098,167.5533752
1733953959297844000,1733953958977244700,-0.320600064,18.63924463,18.98184399,,18.87,,-0.09725952148,-0.9460754395,0.3052825928,-0.9779815674,-0.3310546875,-0.205657959,0.03464266658,-0.05953283608,0.08115583658,-0.00005406216951,0.2251668125,-0.02086267062,-305.8618164,-118.7682953,-94.95466614,-59.69760132,55.21464539,167.4366608
1733953959307909000,1733953958987173600,-0.320729856,18.64917358,18.99190918,,18.88,,-0.09060668945,-0.9581604004,0.3079528809,-0.9563140869,-0.3251800537,-0.1945648193,0.04508358985,-0.03544081375,0.06906615198,0.005837382749,0.2107170224,-0.001235706732,-306.086731,-118.5810547,-94.45065308,-60.04389954,55.36912537,167.4679565
1733953959317973800,1733953958997101600,-0.320869888,18.65910156,19.00197388,,18.89,,-0.0838470459,-0.9677581787,0.3123779297,-0.9326019287,-0.3211517334,-0.1813201904,0.05410557985,-0.01478240825,0.0571282655,0.01239461824,0.1831546426,0.01920645125,-305.8627319,-118.7938385,-94.55064392,-60.02726746,55.33421326,167.4997101
1733953959328039000,1733953959007030800,-0.320999936,18.66903076,19.01203882,,18.90,,-0.0791015625,-0.97215271,0.3179931641,-0.9144287109,-0.3180847168,-0.173614502,0.0585045889,0.002537459834,0.04538532346,0.0224690903,0.1500528753,0.03699210659,-305.7913513,-118.580246,-94.66275024,-60.1391449,55.40187073,167.2979584
1733953959338104000,1733953959016959700,-0.321149952,18.67895972,19.022104,,18.91,,-0.07426452637,-0.970489502,0.323059082,-0.8981628418,-0.3142700195,-0.1696624756,0.05067329854,0.005306348205,0.03274622932,0.01809671149,0.1062942147,0.04972734302,-306.234314,-119.007782,-94.86231995,-59.86416626,55.24650574,167.4607544
1733953959348168000,1733953959026888700,-0.32128,18.68888867,19.03216797,,18.92,,-0.06819152832,-0.9669342041,0.3278503418,-0.8865509033,-0.3127746582,-0.1699981689,0.03278484568,0.001955825603,0.02805187367,0.02140941843,0.06476461142,0.0475949496,-305.9599609,-118.6984253,-94.56900024,-60.5295105,55.47377014,167.3193359
1733953959358233000,1733953959036816600,-0.321420032,18.69881665,19.04223315,,18.93,,-0.0619354248,-0.965637207,0.328994751,-0.8811187744,-0.3106842041,-0.1674499512,0.01287105773,-0.007834221236,0.01963974722,0.03376994655,0.02222754061,0.04217461869,-305.8239136,-118.5925293,-94.99649048,-60.31549072,55.34736633,167.2324219
1733953959368297700,1733953959046745600,-0.32155008,18.70874561,19.05229761,,18.94,,-0.05807495117,-0.9637908936,0.3251800537,-0.8740997314,-0.3032684326,-0.1708221436,-0.002160356147,-0.01403326076,0.01027207822,0.04636723176,-0.01079672109,0.02768302709,-306.4032593,-118.8557739,-95.01870728,-59.86555481,55.36296082,167.3828125
1733953959378363000,1733953959056674800,-0.321690112,18.7186748,19.06236279,,18.95,,-0.05474853516,-0.958694458,0.3175201416,-0.8737030029,-0.2936401367,-0.1818237305,-0.01514033694,-0.01128621027,0.005023520906,0.05495619401,-0.01940885186,0.002384860767,-305.5644226,-118.592514,-94.89961243,-60.1711731,55.30581665,167.1598511
1733953959388428000,1733953959066603800,-0.32182016,18.72860376,19.07242798,,18.96,,-0.05473327637,-0.9535522461,0.3111572266,-0.8735961914,-0.2880706787,-0.193359375,-0.02288161404,-0.005040032323,-0.0009235842736,0.06897107512,-0.03383918852,-0.02530668862,-305.6365356,-118.7918854,-94.71173096,-60.01647949,55.3527832,167.2432861
1733953959398493000,1733953959076531700,-0.321960192,18.73853174,19.08249292,,18.97,,-0.0576171875,-0.9510192871,0.3110351563,-0.8832092285,-0.2814025879,-0.2058410645,-0.02991102636,-0.001797101111,-0.002031991957,0.07658532262,-0.04868737981,-0.03942942992,-305.6177673,-118.965683,-94.53643799,-60.19012451,55.35694885,167.4028625
1733953959408557800,1733953959086460700,-0.322089984,18.74846069,19.09255786,,18.98,,-0.05889892578,-0.9475097656,0.3123931885,-0.8928222656,-0.2790985107,-0.2173309326,-0.0367516242,0.003484746208,-0.005456018262,0.0851085037,-0.06854896992,-0.04708175734,-305.2050781,-118.8486176,-95.03868103,-59.94816589,55.25756836,167.5862122
1733953959418622000,1733953959096389600,-0.32224,18.75838965,19.10262207,,18.99,,-0.056640625,-0.9504089355,0.3130187988,-0.9004974365,-0.2773742676,-0.2269439697,-0.04777977243,0.01232058182,-0.008550877683,0.0950460881,-0.08790189028,-0.05252579227,-305.3328857,-119.3961029,-94.85601807,-60.21150208,55.15426636,167.6910858
1733953959428686800,1733953959106318600,-0.322370048,18.7683186,19.11268677,,19.00,,-0.05351257324,-0.9530181885,0.3092498779,-0.9134979248,-0.2794494629,-0.2346801758,-0.06549112499,0.02265497856,-0.01284788828,0.1096932068,-0.09407296777,-0.03937004134,-305.1713257,-118.9184265,-94.88050842,-60.38395691,55.1375885,167.8546753
1733953959438752000,1733953959116246800,-0.32251008,18.77824683,19.12275195,,19.01,,-0.05033874512,-0.953414917,0.303527832,-0.9203643799,-0.2801818848,-0.2418212891,-0.07909189165,0.03376675025,-0.02339853346,0.1280352026,-0.09125001729,-0.02498098277,-305.2396851,-118.9594574,-95.07080078,-60.23582458,55.23292542,167.9040375
1733953959448817000,1733953959126175700,-0.322639872,18.78817578,19.13281689,,19.02,,-0.05043029785,-0.9507293701,0.297668457,-0.9169311523,-0.2875366211,-0.2503356934,-0.09316962212,0.04517013952,-0.02740073204,0.149962604,-0.09011471272,-0.02455008402,-305.5045166,-119.4132233,-95.09434509,-60.22419739,55.28030396,168.0894165
1733953959458881800,1733953959136104700,-0.322779904,18.79810474,19.14288184,,19.03,,-0.05076599121,-0.9480438232,0.2948913574,-0.9055328369,-0.3009338379,-0.2546234131,-0.09350145608,0.05917676911,-0.02912512794,0.1696063429,-0.08699774742,-0.04171469063,-304.8222046,-118.982254,-94.81245422,-60.10272217,55.30438232,168.2982635
1733953959468947000,1733953959146033400,-0.322909952,18.80803345,19.15294702,,19.04,,-0.05397033691,-0.9467315674,0.2949066162,-0.894317627,-0.3131713867,-0.2653045654,-0.09290570766,0.07485666126,-0.03428899869,0.1763270944,-0.08018618077,-0.07568064332,-305.4796753,-119.1502075,-95.03726196,-60.20016479,55.26916504,168.2889404
1733953959479010800,1733953959155961600,-0.323049984,18.81796167,19.16301074,,19.05,,-0.05574035645,-0.943649292,0.2967071533,-0.8913269043,-0.3244476318,-0.2737884521,-0.0858810842,0.09454488009,-0.03405543789,0.1710431129,-0.0772966519,-0.1099478081,-304.6968384,-119.4824371,-94.72950745,-60.25282288,55.36172485,168.2496185
1733953959489076000,1733953959165890800,-0.323180032,18.82789087,19.17307593,,19.06,,-0.05757141113,-0.9409484863,0.3005828857,-0.8967285156,-0.3392028809,-0.2832336426,-0.08226291835,0.1111824438,-0.0381122306,0.1467303187,-0.07496558875,-0.129036814,-305.3660278,-119.147644,-95.21627808,-59.97364807,55.46932983,168.3858337
1733953959499140900,1733953959175819500,-0.323330048,18.83781958,19.18314087,,19.07,,-0.05424499512,-0.9414215088,0.3037719727,-0.9053497314,-0.3537902832,-0.2929382324,-0.07842823118,0.1327207685,-0.04677709192,0.1111515537,-0.07127737254,-0.1380287111,-304.6966553,-119.2875519,-94.78996277,-59.8769989,55.69476318,168.5128479
1733953959509205800,1733953959185748500,-0.32345984,18.84774854,19.19320581,,19.08,,-0.05313110352,-0.9404907227,0.3047180176,-0.9118804932,-0.3587493896,-0.2939605713,-0.07545188069,0.1474134177,-0.05753945932,0.08278942108,-0.04961762205,-0.1401634961,-304.5793457,-119.1458588,-94.9336853,-60.09646606,55.48864746,168.4731293
1733953959519271000,1733953959195676700,-0.323599872,18.85767676,19.203271,,19.09,,-0.05088806152,-0.9387207031,0.3010864258,-0.9178466797,-0.3604125977,-0.289276123,-0.06833777577,0.1694896966,-0.06768556684,0.05893602222,-0.01477788109,-0.1382862329,-305.2963867,-119.1980743,-94.98040771,-60.18304443,55.63171387,168.6096039
1733953959529336000,1733953959205605600,-0.32372992,18.86760571,19.21333618,,19.10,,-0.04658508301,-0.9347229004,0.3006286621,-0.9157867432,-0.3634796143,-0.2789459229,-0.06394595653,0.1875938624,-0.07685483247,0.04301298037,0.02726144902,-0.1454655826,-305.8625183,-119.1236725,-95.25982666,-60.20013428,55.90409851,168.7111816
1733953959539400700,1733953959215534600,-0.323869952,18.87753467,19.22340063,,19.11,,-0.04476928711,-0.9298400879,0.3046569824,-0.9115447998,-0.3723907471,-0.267868042,-0.05685822293,0.205441311,-0.08220671862,0.03306953609,0.07495733351,-0.1515301317,-304.8592224,-118.9972382,-95.4214325,-60.31297302,55.97891235,168.4497986
1733953959549464800,1733953959225463600,-0.324,18.88746362,19.23346484,,19.12,,-0.04469299316,-0.9270477295,0.3117980957,-0.9091186523,-0.3760986328,-0.2573852539,-0.04809216037,0.2288342416,-0.08563500643,0.03073447756,0.09685970098,-0.1729352921,-304.7703247,-118.9859314,-95.17581177,-60.43270874,55.82046509,168.412735
1.73395E+18,1733953959235391700,-0.324140032,18.89739185,19.24353003,,19.13,,-0.04371643066,-0.9290161133,0.321762085,-0.9042510986,-0.3815460205,-0.2491760254,-0.03464772552,0.2454481125,-0.08233668655,0.02577860095,0.1027162597,-0.1793878675,-305.3961182,-118.8936462,-95.17703247,-60.18074036,56.05311584,168.6610718
1733953959569595000,1733953959245320400,-0.32427008,18.90732056,19.25359497,,19.14,,-0.04264831543,-0.9331665039,0.3323364258,-0.911895752,-0.3868865967,-0.2413787842,-0.02377457172,0.2528660893,-0.07525160909,0.01858087443,0.08013584465,-0.1642030478,-304.9595947,-119.5226898,-94.97132874,-60.17858887,56.04931641,168.5553894
1.73395E+18,1733953959255249400,-0.324420096,18.91724951,19.26365991,,19.15,,-0.04345703125,-0.9372558594,0.3409881592,-0.9200744629,-0.3903808594,-0.2333526611,-0.01023692451,0.254060775,-0.07169628888,0.02183312736,0.04595310986,-0.1433750093,-305.1908569,-119.1447449,-95.47984314,-60.2975769,56.24005127,168.4456635
1733953959589725000,1733953959265178600,-0.324550144,18.92717871,19.27372485,,19.16,,-0.0445098877,-0.9399108887,0.3461151123,-0.9270935059,-0.392074585,-0.2246704102,-0.003495132551,0.2507461905,-0.06993088126,0.02928332053,0.008277370594,-0.114689298,-305.2364807,-119.5457916,-95.0634613,-60.19216919,56.2671051,168.4763336
1733953959599789800,1733953959275106600,-0.324680192,18.93710645,19.28378979,,19.17,,-0.04364013672,-0.9378356934,0.3487854004,-0.933883667,-0.3913421631,-0.2221221924,0.003355316585,0.2523140013,-0.07046937197,0.03877535835,-0.03817588091,-0.08513993025,-305.6674805,-119.0284271,-95.27662659,-60.154953,56.21847534,168.5673981
1733953959609855000,1733953959285035500,-0.324820224,18.9470354,19.29385498,,19.18,,-0.03996276855,-0.9349365234,0.3493041992,-0.9439086914,-0.393371582,-0.2245025635,0.01005902607,0.2537686229,-0.07711182535,0.05082456395,-0.07805804908,-0.05196812749,-305.1107788,-119.2593536,-94.9094696,-60.1068573,56.15270996,168.4234161
1733953959619918800,1733953959294964500,-0.32494976,18.9569646,19.30391895,,19.19,,-0.03764343262,-0.9326171875,0.3502502441,-0.9557189941,-0.3963775635,-0.2264099121,0.01251153089,0.2563604116,-0.07817016542,0.05714744329,-0.118478708,-0.0182338655,-304.9449158,-119.0044403,-94.88401794,-60.23130798,56.23968506,168.5158234
1733953959629984000,1733953959304893400,-0.325089792,18.96689355,19.31398389,,19.20,,-0.0345916748,-0.9311218262,0.3525238037,-0.9645080566,-0.3955230713,-0.2302246094,0.01359996479,0.260535717,-0.07614057511,0.06205910817,-0.1389040947,0.006619020365,-304.5658569,-119.0211029,-95.21186829,-60.06124878,56.35061646,168.7591553
1733953959640049000,1733953959314821600,-0.32521984,18.97682153,19.32404883,,19.21,,-0.03538513184,-0.9297180176,0.3554382324,-0.9739990234,-0.3932800293,-0.23828125,0.01314642839,0.2628745139,-0.06491561979,0.06130676717,-0.1299939454,0.03393746167,-305.0921021,-119.3760223,-95.02653503,-60.18669128,56.26177979,168.5875092
1733953959650113800,1733953959324750600,-0.325359872,18.98675049,19.33411377,,19.22,,-0.0386505127,-0.9272155762,0.3599090576,-0.9845123291,-0.389755249,-0.247756958,0.01173575222,0.2603623569,-0.05490692332,0.05105253309,-0.09912685305,0.06370174885,-305.1714478,-119.2889709,-94.93484497,-60.204422,56.0627594,168.9062805
1733953959660179000,1733953959334679600,-0.325499904,18.99667944,19.34417896,,19.23,,-0.04214477539,-0.9246673584,0.3658752441,-0.9882507324,-0.3831787109,-0.2535552979,0.005352421198,0.2496678829,-0.04560769722,0.03029052727,-0.05120433122,0.09831032157,-305.8661499,-119.1193085,-94.82015991,-60.36851501,55.9574585,169.0445862
1733953959670244000,1733953959344608500,-0.325639936,19.0066084,19.35424414,,19.24,,-0.04627990723,-0.9244689941,0.3710174561,-0.9820556641,-0.3760986328,-0.255355835,-0.001970472978,0.2291258574,-0.03029931523,0.003789678216,0.001053013839,0.1157170087,-305.7687378,-119.2736359,-94.83956909,-60.33319092,56.00805664,169.2423096
1733953959680308700,1733953959354536400,-0.325769984,19.01653638,19.36430884,,19.25,,-0.05001831055,-0.9250946045,0.3719940186,-0.9649658203,-0.3673553467,-0.2494354248,-0.009445167147,0.2112328857,-0.02258706838,-0.01735821739,0.05581053346,0.1239341944,-305.4451904,-119.3494873,-94.76367188,-60.19622803,56.06974792,169.3153534
1733953959690372900,1733953959364465700,-0.325910016,19.02646558,19.3743728,,19.26,,-0.05130004883,-0.9255065918,0.3684234619,-0.9457855225,-0.3616638184,-0.2423248291,-0.01758538559,0.1944427192,-0.01908527687,-0.03749464452,0.1276120245,0.1097062603,-305.697113,-119.3624268,-94.5942688,-60.27706909,55.77262878,169.5440063
1733953959700438000,1733953959374394600,-0.326040064,19.03639453,19.38443799,,19.27,,-0.05183410645,-0.9278717041,0.3651733398,-0.9190216064,-0.3500061035,-0.2278900146,-0.02595436946,0.1872351319,-0.0174002964,-0.047702007,0.1949836016,0.07481405139,-305.6090698,-119.2135162,-94.90737915,-60.55506897,55.80934143,169.5985107
1733953959710503000,1733953959384323600,-0.326180096,19.04632349,19.39450293,,19.28,,-0.0500793457,-0.9319458008,0.3625640869,-0.8932800293,-0.341583252,-0.2094573975,-0.03553136066,0.1877592504,-0.01604075171,-0.04490009695,0.23402448,0.03042981029,-305.4299927,-118.9907684,-94.47323608,-60.2048645,55.89984131,169.7662201
